127.0.0.1 - - [19/Nov/2015:18:28:48 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:26 -0200] "GET /Economy HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:26 -0200] "GET /Economy/javascript/getDadosFormulario.js HTTP/1.1" 200 2795
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:26 -0200] "GET /Economy/javascript/loginSystem.js?_=1447964966517 HTTP/1.1" 200 1943
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:26 -0200] "GET /css/Estilos.css HTTP/1.1" 404 981
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:34 -0200] "GET /Economy/resources/user/login/ricardo.jonas.faria@gmail.com/123 HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:34 -0200] "GET /Economy/html/indexGerencial.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:34 -0200] "GET /Economy/javascript/LogoffSystem.js HTTP/1.1" 200 742
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:36 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:36 -0200] "GET /Economy/javascript/w2ui-1.4.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:36 -0200] "GET /Economy/javascript/makeGraphic.js HTTP/1.1" 200 7166
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:36 -0200] "GET /Economy/javascript/relatorio.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:36 -0200] "GET /Economy/resources/category HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:43 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:29:43 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=12%2F11%2F2015&dateEnd=28%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:08 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=12%2F11%2F2015&dateEnd=28%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:08 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:14 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:14 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=12%2F11%2F2015&dateEnd=28%2F11%2F2015&category=3&userId=1 HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:40 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:33:40 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=12%2F11%2F2015&dateEnd=28%2F11%2F2015&category=3&userId=1 HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:23 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:23 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/FactoryConnection.js HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/login.js HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/css/Estilos.css HTTP/1.1" 200 7702
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/css/w2ui-1.4.3.css HTTP/1.1" 200 88141
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/relatorio.js HTTP/1.1" 200 2492
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/makeGraphic.js HTTP/1.1" 200 7166
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:24 -0200] "GET /Economy/javascript/LogoffSystem.js HTTP/1.1" 200 742
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:25 -0200] "GET /Economy/javascript/highchart/highchart.js HTTP/1.1" 200 165366
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:25 -0200] "GET /Economy/javascript/highchart/data.js HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:38 -0200] "GET /Economy/javascript/w2ui-1.4.3.js HTTP/1.1" 200 678872
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:43 -0200] "GET /Economy/resources/category HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:44 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:35:44 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=03%2F11%2F2015&dateEnd=25%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:36:33 -0200] "GET /Economy/resources/transaction/relatory/detailed?dateStart=03%2F11%2F2015&dateEnd=25%2F11%2F2015&subcategory=combustivel&userId=1 HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:36:35 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=03%2F11%2F2015&dateEnd=25%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:36:35 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:36:38 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:36:38 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=03%2F11%2F2015&dateEnd=25%2F11%2F2015&category=3&userId=1 HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:37:03 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:37:03 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=01%2F10%2F2015&dateEnd=25%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 1043
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:38:35 -0200] "GET /Economy/resources/transaction/relatory/detailed?dateStart=01%2F10%2F2015&dateEnd=25%2F11%2F2015&subcategory=combustivel&userId=1 HTTP/1.1" 200 695
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:38:47 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=01%2F10%2F2015&dateEnd=25%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 1043
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:38:47 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:38:51 -0200] "GET /Economy/resources/transaction/relatory/detailed?dateStart=01%2F10%2F2015&dateEnd=25%2F11%2F2015&subcategory=combustivel&userId=1 HTTP/1.1" 200 695
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/css/Estilos.css HTTP/1.1" 200 7702
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/css/w2ui-1.4.3.css HTTP/1.1" 200 88141
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/FactoryConnection.js HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/login.js HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/relatorio.js HTTP/1.1" 200 2495
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/makeGraphic.js HTTP/1.1" 200 7313
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/LogoffSystem.js HTTP/1.1" 200 742
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/highchart/data.js HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/highchart/highchart.js HTTP/1.1" 200 165366
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:37 -0200] "GET /Economy/javascript/w2ui-1.4.3.js HTTP/1.1" 200 678872
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:38 -0200] "GET /Economy/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:39 -0200] "GET /Economy/resources/category HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:43 -0200] "GET /Economy/resources/user/sale/1 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:44:43 -0200] "GET /Economy/resources/transaction/relatory/?dateStart=07%2F11%2F2015&dateEnd=28%2F11%2F2015&category=1&userId=1 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:46:42 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:46:42 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:46:42 -0200] "GET /Economy/html/relatorio.html HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [19/Nov/2015:18:46:43 -0200] "GET /Economy/css/Estilos.css HTTP/1.1" 200 7702
